img_name,true_labels,true_class,predicted_class,predicted_labels
val_008478.jpg,138,panna_cotta,chocolate_mousse,172.0
val_008479.jpg,138,panna_cotta,panna_cotta,138.0
val_008481.jpg,88,onion_rings,onion_rings,88.0
val_008486.jpg,124,boiled_egg,boiled_egg,124.0
val_008490.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008491.jpg,79,macaroni_and_cheese,gnocchi,57.0
val_008494.jpg,57,gnocchi,gnocchi,57.0
val_008530.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008545.jpg,155,churro,donut,156.0
val_008569.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008585.jpg,198,burrito,burrito,198.0
val_008592.jpg,98,lasagna,lasagna,98.0
val_008596.jpg,198,burrito,burrito,198.0
val_008601.jpg,168,eggs_benedict,eggs_benedict,168.0
val_008608.jpg,75,linguine,linguine,75.0
val_008617.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008623.jpg,19,cannoli,cannoli,19.0
val_008631.jpg,75,linguine,linguine,75.0
val_008641.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008644.jpg,57,gnocchi,gnocchi,57.0
val_008676.jpg,8,dumpling,dumpling,8.0
val_008683.jpg,75,linguine,linguine,75.0
val_008687.jpg,86,pancake,chocolate_mousse,172.0
val_008691.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008694.jpg,30,risotto,risotto,30.0
val_008696.jpg,124,boiled_egg,boiled_egg,124.0
val_008701.jpg,30,risotto,risotto,30.0
val_008711.jpg,67,tempura,tempura,67.0
val_008728.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008736.jpg,123,fried_rice,fried_rice,123.0
val_008741.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008748.jpg,76,edamame,edamame,76.0
val_008761.jpg,29,apple_pie,creme_brulee,62.0
val_008768.jpg,198,burrito,burrito,198.0
val_008770.jpg,163,filet_mignon,filet_mignon,163.0
val_008771.jpg,138,panna_cotta,chocolate_mousse,172.0
val_008777.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008780.jpg,0,macaron,macaron,0.0
val_008781.jpg,8,dumpling,dumpling,8.0
val_008782.jpg,155,churro,churro,155.0
val_008796.jpg,123,fried_rice,fried_rice,123.0
val_008802.jpg,88,onion_rings,onion_rings,88.0
val_008814.jpg,76,edamame,edamame,76.0
val_008817.jpg,19,cannoli,cannoli,19.0
val_008825.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008835.jpg,62,creme_brulee,creme_brulee,62.0
val_008838.jpg,124,boiled_egg,boiled_egg,124.0
val_008842.jpg,75,linguine,linguine,75.0
val_008856.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008896.jpg,88,onion_rings,onion_rings,88.0
val_008907.jpg,98,lasagna,lasagna,98.0
val_008910.jpg,98,lasagna,lasagna,98.0
val_008913.jpg,193,ice_cream,ice_cream,193.0
val_008928.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008933.jpg,0,macaron,macaron,0.0
val_008938.jpg,193,ice_cream,ice_cream,193.0
val_008943.jpg,76,edamame,edamame,76.0
val_008944.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008945.jpg,98,lasagna,lasagna,98.0
val_008947.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008954.jpg,30,risotto,risotto,30.0
val_008964.jpg,75,linguine,linguine,75.0
val_008968.jpg,76,edamame,edamame,76.0
val_008969.jpg,193,ice_cream,ice_cream,193.0
val_008975.jpg,67,tempura,tempura,67.0
val_008981.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008987.jpg,138,panna_cotta,panna_cotta,138.0
val_008996.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009012.jpg,98,lasagna,lasagna,98.0
val_009022.jpg,30,risotto,risotto,30.0
val_009039.jpg,155,churro,churro,155.0
val_009041.jpg,62,creme_brulee,creme_brulee,62.0
val_009043.jpg,19,cannoli,cannoli,19.0
val_009044.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_009055.jpg,76,edamame,edamame,76.0
val_009063.jpg,62,creme_brulee,creme_brulee,62.0
val_009074.jpg,193,ice_cream,ice_cream,193.0
val_009075.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009078.jpg,156,donut,donut,156.0
val_009085.jpg,62,creme_brulee,creme_brulee,62.0
val_009087.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009093.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009102.jpg,19,cannoli,cannoli,19.0
val_009103.jpg,62,creme_brulee,creme_brulee,62.0
val_009119.jpg,0,macaron,macaron,0.0
val_009135.jpg,76,edamame,edamame,76.0
val_009155.jpg,19,cannoli,cannoli,19.0
val_009162.jpg,198,burrito,burrito,198.0
val_009171.jpg,19,cannoli,cannoli,19.0
val_009175.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009179.jpg,123,fried_rice,fried_rice,123.0
val_009181.jpg,76,edamame,edamame,76.0
val_009183.jpg,19,cannoli,cannoli,19.0
val_009196.jpg,155,churro,churro,155.0
val_009204.jpg,30,risotto,risotto,30.0
val_009207.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_009211.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009227.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009254.jpg,67,tempura,tempura,67.0
val_009256.jpg,57,gnocchi,gnocchi,57.0
val_009257.jpg,155,churro,churro,155.0
val_009268.jpg,19,cannoli,cannoli,19.0
val_009271.jpg,156,donut,donut,156.0
val_009277.jpg,0,macaron,macaron,0.0
val_009278.jpg,156,donut,donut,156.0
val_009282.jpg,124,boiled_egg,boiled_egg,124.0
val_009286.jpg,8,dumpling,dumpling,8.0
val_009290.jpg,0,macaron,macaron,0.0
val_009294.jpg,124,boiled_egg,boiled_egg,124.0
val_009296.jpg,163,filet_mignon,filet_mignon,163.0
val_009297.jpg,155,churro,dumpling,8.0
val_009298.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009301.jpg,163,filet_mignon,filet_mignon,163.0
val_009304.jpg,30,risotto,risotto,30.0
val_009319.jpg,193,ice_cream,ice_cream,193.0
val_009321.jpg,62,creme_brulee,creme_brulee,62.0
val_009328.jpg,67,tempura,tempura,67.0
val_009340.jpg,67,tempura,onion_rings,88.0
val_009347.jpg,8,dumpling,dumpling,8.0
val_009348.jpg,124,boiled_egg,boiled_egg,124.0
val_009360.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009363.jpg,193,ice_cream,ice_cream,193.0
val_009391.jpg,0,macaron,macaron,0.0
val_009396.jpg,123,fried_rice,fried_rice,123.0
val_009401.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009405.jpg,8,dumpling,dumpling,8.0
val_009413.jpg,88,onion_rings,onion_rings,88.0
val_009421.jpg,62,creme_brulee,creme_brulee,62.0
val_009426.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_009432.jpg,30,risotto,risotto,30.0
val_009444.jpg,123,fried_rice,fried_rice,123.0
val_009457.jpg,30,risotto,risotto,30.0
val_009459.jpg,123,fried_rice,fried_rice,123.0
val_009472.jpg,0,macaron,macaron,0.0
val_009474.jpg,193,ice_cream,ice_cream,193.0
val_009490.jpg,193,ice_cream,ice_cream,193.0
val_009512.jpg,88,onion_rings,onion_rings,88.0
val_009520.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009522.jpg,198,burrito,burrito,198.0
val_009524.jpg,88,onion_rings,onion_rings,88.0
val_009531.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009535.jpg,156,donut,donut,156.0
val_009549.jpg,0,macaron,macaron,0.0
val_009567.jpg,76,edamame,edamame,76.0
val_009591.jpg,163,filet_mignon,filet_mignon,163.0
val_009594.jpg,155,churro,churro,155.0
val_009603.jpg,8,dumpling,dumpling,8.0
val_009612.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_009619.jpg,76,edamame,edamame,76.0
val_009637.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009639.jpg,124,boiled_egg,boiled_egg,124.0
val_009640.jpg,57,gnocchi,gnocchi,57.0
val_009641.jpg,76,edamame,edamame,76.0
val_009644.jpg,75,linguine,linguine,75.0
val_009659.jpg,76,edamame,edamame,76.0
val_009670.jpg,124,boiled_egg,boiled_egg,124.0
val_009671.jpg,30,risotto,risotto,30.0
val_009672.jpg,156,donut,donut,156.0
val_009679.jpg,67,tempura,tempura,67.0
val_009685.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009693.jpg,123,fried_rice,fried_rice,123.0
val_009701.jpg,88,onion_rings,onion_rings,88.0
val_009702.jpg,193,ice_cream,ice_cream,193.0
val_009706.jpg,0,macaron,macaron,0.0
val_009709.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_009716.jpg,19,cannoli,cannoli,19.0
val_009744.jpg,8,dumpling,dumpling,8.0
val_009753.jpg,86,pancake,pancake,86.0
val_009757.jpg,98,lasagna,lasagna,98.0
val_009764.jpg,67,tempura,tempura,67.0
val_009765.jpg,88,onion_rings,onion_rings,88.0
val_009777.jpg,138,panna_cotta,panna_cotta,138.0
val_009780.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009781.jpg,76,edamame,edamame,76.0
val_009804.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_009805.jpg,198,burrito,burrito,198.0
val_009823.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_009843.jpg,193,ice_cream,ice_cream,193.0
val_009845.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_009856.jpg,76,edamame,edamame,76.0
val_009862.jpg,88,onion_rings,onion_rings,88.0
val_009869.jpg,19,cannoli,cannoli,19.0
val_009887.jpg,62,creme_brulee,creme_brulee,62.0
val_009889.jpg,155,churro,churro,155.0
val_009906.jpg,163,filet_mignon,filet_mignon,163.0
val_009907.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009943.jpg,75,linguine,linguine,75.0
val_009949.jpg,156,donut,donut,156.0
val_009951.jpg,98,lasagna,lasagna,98.0
val_009955.jpg,155,churro,churro,155.0
val_009966.jpg,155,churro,churro,155.0
val_009968.jpg,30,risotto,risotto,30.0
val_009972.jpg,168,eggs_benedict,eggs_benedict,168.0
val_009980.jpg,98,lasagna,lasagna,98.0
val_009991.jpg,76,edamame,edamame,76.0
val_009997.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_010005.jpg,30,risotto,risotto,30.0
val_010023.jpg,124,boiled_egg,boiled_egg,124.0
val_010038.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_010054.jpg,62,creme_brulee,creme_brulee,62.0
val_010061.jpg,30,risotto,risotto,30.0
val_010068.jpg,29,apple_pie,apple_pie,29.0
val_010076.jpg,155,churro,churro,155.0
val_010079.jpg,57,gnocchi,gnocchi,57.0
val_010080.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_010089.jpg,57,gnocchi,gnocchi,57.0
val_010095.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_010096.jpg,124,boiled_egg,boiled_egg,124.0
val_010120.jpg,88,onion_rings,onion_rings,88.0
val_010121.jpg,138,panna_cotta,panna_cotta,138.0
val_010133.jpg,88,onion_rings,onion_rings,88.0
val_010143.jpg,198,burrito,burrito,198.0
val_010145.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_010153.jpg,198,burrito,burrito,198.0
val_010168.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_010180.jpg,155,churro,churro,155.0
val_010182.jpg,123,fried_rice,fried_rice,123.0
val_010207.jpg,75,linguine,linguine,75.0
val_010221.jpg,198,burrito,burrito,198.0
val_010225.jpg,75,linguine,linguine,75.0
val_010232.jpg,75,linguine,linguine,75.0
val_010240.jpg,156,donut,donut,156.0
val_010244.jpg,138,panna_cotta,panna_cotta,138.0
val_010245.jpg,168,eggs_benedict,eggs_benedict,168.0
val_010246.jpg,88,onion_rings,onion_rings,88.0
val_010253.jpg,163,filet_mignon,filet_mignon,163.0
val_010254.jpg,138,panna_cotta,panna_cotta,138.0
val_010259.jpg,29,apple_pie,cannoli,19.0
val_010268.jpg,98,lasagna,lasagna,98.0
val_010273.jpg,75,linguine,linguine,75.0
val_010276.jpg,138,panna_cotta,panna_cotta,138.0
val_010300.jpg,163,filet_mignon,filet_mignon,163.0
val_010318.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_010320.jpg,124,boiled_egg,boiled_egg,124.0
